priority_tier,area,store_name,address,phone,map_link,instagram_or_site,review_count,rating,store_type,store_tone,location_score,specialty_score,contactability_score,total_score,priority_grade,message_type,contact_status,last_contact_date,notes,sms_ready,source_bucket,cleanup_flags,cluster,send_score,send_priority_bucket,recommended_wave,send_order,batch_hint,priority_reason,audit_status,audit_flags,evidence_basis,row_number,phone_type,send_bucket,action_priority
3,신촌/이대,하카북가좌점,서울 서대문구 거북골로 158 (북가좌동),010-3790-0253,,,,,전자담배 전문점,북가좌 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,트렌드/대학가,12.20,P3,Wave 3,514,Batch 10,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,272,mobile_010,review_first,B_review
2,종로/을지로/충무로,커먼 전자담배 을지로점,서울 중구 수표로 48-7 홍일빌딩 102호,010-2079-6068,,,,,전자담배 전문점,을지로 오피스권,4,4,5,13,A,2,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,13.50,P3,Wave 3,519,Batch 11,"score 13.5, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,277,mobile_010,review_first,B_review
1,잠실/송리단길,라미야전자담배 송파가든파이브점,서울 송파구 충민로 66 가든파이브 NC백화점 지하1층 FB-1079호,010-2988-6281,,,,,전자담배 전문점,문정/송파 보강상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,13.30,P3,Wave 3,525,Batch 11,"score 13.3, tier1 area, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,278,mobile_010,review_first,B_review
1,잠실/송리단길,잔티몰,서울 송파구 백제고분로 187 파크인수 B202,010-8750-8531,,,,,전자담배 전문점,잠실 생활상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,13.30,P3,Wave 3,526,Batch 11,"score 13.3, tier1 area, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,279,mobile_010,review_first,B_review
2,마포/공덕,베이핑클럽 공덕,서울 마포구 마포대로 143 마포공덕파크팰리스Ⅱ 지하1층 108호,010-7604-1066,https://m.swidn.com/store,,,,전자담배 전문점,공덕 오피스타운,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 베이핑클럽 마포 | 서울 마포구 마포대로,yes,linked_source,merged_dup_history,혼합 고회전 상권,13.10,P3,Wave 3,527,Batch 11,"score 13.1, linked source, flags:merged_dup_history",review_needed,cleanup:merged_dup_history,linked_source; map_link; notes; cleanup_flags:merged_dup_history,280,mobile_010,review_first,B_review
2,영등포/문래,더몬스터전자담배,서울 영등포구 문래동 (당산 인근),010-8412-6010,,,,,전자담배 전문점,당산/문래 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,530,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,283,mobile_010,review_first,B_review
2,영등포/문래,베이프247 당산,서울 영등포구 당산동3가,010-3400-3408,,,,,전자담배 전문점,당산 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,531,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,284,mobile_010,review_first,B_review
2,영등포/문래,보라매전자담배,서울 동작구 신길동 보라매 인근,010-9168-7640,,,,,전자담배 전문점,보라매 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,532,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,area_address_mismatch|cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,285,mobile_010,review_first,B_review
2,영등포/문래,영등포 베이프로,서울 영등포구 영등포동,010-2157-4889,,,,,전자담배 전문점,영등포 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,534,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,287,mobile_010,review_first,B_review
2,영등포/문래,자담체인지 양평동,서울 영등포구 양평동1가,010-2061-3232,,,,,전자담배 전문점,양평/영등포 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,535,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,288,mobile_010,review_first,B_review
2,영등포/문래,타바고 영등포점,서울 영등포구 영등포동,010-4000-7744,,,,,전자담배 전문점,영등포 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,536,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,289,mobile_010,review_first,B_review
2,영등포/문래,하카전자담배 당산점,서울 영등포구 당산동,010-6872-1107,,,,,전자담배 전문점,당산 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,537,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,290,mobile_010,review_first,B_review
2,영등포/문래,하카전자담배 영등포점,서울 영등포구 영등포동,010-5403-1721,,,,,전자담배 전문점,영등포 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,538,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,291,mobile_010,review_first,B_review
2,잠실/송리단길,너구리전자담배 오금점,서울 송파구 마천로 68 1층,010-2798-0511,,,,,전자담배 전문점,오금 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,539,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,292,mobile_010,review_first,B_review
2,잠실/송리단길,찰리전자담배 오금동점,서울 송파구 마천로 190 청전빌딩 1층 103호,010-9386-5950,,,,,전자담배 전문점,오금 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,540,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,293,mobile_010,review_first,B_review
2,종로/을지로/충무로,동묘토네이도 창신동,서울 종로구 창신동,010-6378-0168,,,,,전자담배 전문점,동묘/창신 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,541,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,294,mobile_010,review_first,B_review
2,종로/을지로/충무로,에어베이프 연희동,서울 서대문구 연희로 114 1층,010-7519-7639,,,,,전자담배 전문점,연희 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,542,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,area_address_mismatch|cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,295,mobile_010,review_first,B_review
2,종로/을지로/충무로,전자담배 충정로,서울 서대문구 충정로 73 1층,010-4599-9317,,,,,전자담배 전문점,충정로 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.90,P3,Wave 3,543,Batch 11,"score 12.9, message_type1, flags:draft_only",review_needed,area_address_mismatch|cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,296,mobile_010,review_first,B_review
3,구로디지털단지,구로전자담배 샤파밍기샵,서울 구로구 도림천로 446,010-4850-8540,,,,,전자담배 전문점,구로 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,544,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,297,mobile_010,review_first,B_review
3,구로디지털단지,금천전자담배프라자,서울 금천구 독산동,010-2224-2527,,,,,전자담배 전문점,독산 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,545,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,298,mobile_010,review_first,B_review
3,구로디지털단지,돛대전자담배 독산,서울 금천구 독산로 주변,010-2654-6016,,,,,전자담배 전문점,독산 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,546,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,299,mobile_010,review_first,B_review
3,구로디지털단지,루프베이프 신도림,서울 구로구 경인로 643 신도림2차동아아파트 상가 1층,010-8191-3284,,,,,전자담배 전문점,신도림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,547,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,300,mobile_010,review_first,B_review
3,구로디지털단지,마크전자담배 가산점,서울 금천구 가산동,010-8961-3375,,,,,전자담배 전문점,가산디지털 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,548,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,301,mobile_010,review_first,B_review
3,구로디지털단지,베이프큐 가산점,서울 금천구 가산동,010-4209-9954,,,,,전자담배 전문점,가산디지털 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,549,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,302,mobile_010,review_first,B_review
3,구로디지털단지,신도림 미쓰전자담배,서울 구로구 경인로 643 신도림2차동아 A상가 1층 133호,010-6624-2288,,,,,전자담배 전문점,신도림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,550,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,303,mobile_010,review_first,B_review
3,구로디지털단지,원베이프 개봉동점,서울 구로구 경인로 320,010-5212-5995,,,,,전자담배 전문점,개봉 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,551,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,304,mobile_010,review_first,B_review
3,구로디지털단지,원타임 신도림,서울 구로구 경인로67길 23 (신도림2차푸르지오) 상가,010-2356-0059,,,,,전자담배 전문점,신도림 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,552,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,305,mobile_010,review_first,B_review
3,구로디지털단지,전자담배멀티샵 구로,서울 구로구 경인로 206 1층,010-8644-5330,,,,,전자담배 전문점,구로 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,553,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,306,mobile_010,review_first,B_review
3,구로디지털단지,키츠베이프,서울 금천구 가산동,010-2568-9378,,,,,전자담배 전문점,가산디지털 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,혼합 고회전 상권,12.20,P3,Wave 3,554,Batch 11,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,307,mobile_010,review_first,B_review
3,마포/공덕,마포 베이프 대흥 이지전자담배,서울 마포구 대흥동,010-8988-8563,,,,,전자담배 전문점,대흥 상권,3,4,5,12,A,1,미접촉,,기존 이지 대흥동과 동일. 중복 확인 필요; 동일 연락처 중복 병합: 이지 대흥동 | 서울 마포구 대흥동,yes,web_search_draft,merged_dup_history,혼합 고회전 상권,12.10,P3,Wave 3,555,Batch 11,"score 12.1, message_type1, flags:merged_dup_history",review_needed,cleanup:merged_dup_history|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:merged_dup_history,308,mobile_010,review_first,B_review
3,마포/공덕,원더베이프 상암점,서울 마포구 상암동,010-4410-5595,,,,,전자담배 전문점,상암/마포 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 원더베이프 상암 | 서울 마포구 상암동,yes,web_search_draft,merged_dup_history,혼합 고회전 상권,12.10,P3,Wave 3,556,Batch 11,"score 12.1, message_type1, flags:merged_dup_history",review_needed,cleanup:merged_dup_history|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:merged_dup_history,309,mobile_010,review_first,B_review
2,사당/방배,전자담배 사당동,서울 동작구 사당로 258,010-3751-1283,,,,,전자담배 전문점,사당 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,610,Batch 12,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,334,mobile_010,review_first,B_review
2,은평/연신내,베이퍼크루 녹번역점,서울 은평구 통일로 579 아너스카운티 1층,010-6440-3164,,,,,전자담배 전문점,녹번 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,615,Batch 12,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,339,mobile_010,review_first,B_review
2,은평/연신내,오늘전자담배 은평뉴타운,서울 은평구 진관3로 21 은평뉴타운엘크루 101동 104호,010-3020-6160,,,,,전자담배 전문점,진관/은평뉴타운 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,616,Batch 12,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,340,mobile_010,review_first,B_review
2,은평/연신내,은평전자담배,서울 은평구 통일로 738-2 (불광동) 경인에버빌 1층,010-4368-2378,,,,,전자담배 전문점,불광 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,617,Batch 12,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,341,mobile_010,review_first,B_review
2,은평/연신내,응암전자담배,서울 은평구 응암로12길 14 1층,010-5272-2950,,,,,전자담배 전문점,응암 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.90,P3,Wave 3,618,Batch 12,"score 12.9, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,342,mobile_010,review_first,B_review
2,은평/연신내,베이프247 은평,서울 은평구 증산로 413 동현빌딩 104호,010-4090-9136,,,,,전자담배 전문점,은평 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.50,P3,Wave 3,624,Batch 12,"score 12.5, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,348,mobile_010,review_first,B_review
3,도봉/창동,라미야 쌍문점,서울 도봉구 창동 659-12 청우빌딩 3층,010-5858-7917,https://m.martha-vape.com/bs21/layout/map_store2.html,,,,전자담배 전문점,쌍문/창동 상권,3,4,5,12,A,2,미접촉,,공개 웹 검색 기반 초안; 동일 연락처 중복 병합: 라미야 쌍문역점 | 서울 도봉구 도봉로 484 청우빌딩 3층,yes,linked_source,merged_dup_history,확장/생활상권,12.40,P3,Wave 3,626,Batch 12,"score 12.4, linked source, flags:merged_dup_history",review_needed,cleanup:merged_dup_history,linked_source; map_link; notes; cleanup_flags:merged_dup_history,350,mobile_010,review_first,B_review
3,강서/마곡,다니엘코리아 까치산역점,서울 강서구 까치산역,010-5246-3118,,,,,전자담배 전문점,까치산 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,629,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,353,mobile_010,review_first,B_review
3,강서/마곡,모닉스전자담배,서울 강서구 가양동,010-3557-3555,,,,,전자담배 전문점,가양 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,630,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,354,mobile_010,review_first,B_review
3,강서/마곡,베이프존 등촌점,서울 강서구 등촌동,010-5388-8732,,,,,전자담배 전문점,등촌 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,631,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,355,mobile_010,review_first,B_review
3,강서/마곡,전자담배 강서로,서울 강서구 강서로 426 효성인텔리안 103호,010-8799-1546,,,,,전자담배 전문점,강서 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,632,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,356,mobile_010,review_first,B_review
3,강서/마곡,파파베이퍼스 마곡,서울 강서구 마곡중앙6로 11 (마곡동) 보타닉파크타워3 지하1층 113호,010-8917-4246,,,,,전자담배 전문점,마곡 오피스상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,633,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,357,mobile_010,review_first,B_review
3,노원,베이핑크루 상계점,서울 노원구 상계동 1118-17 1층,010-9288-8558,,,,,전자담배 전문점,상계 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,634,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,358,mobile_010,review_first,B_review
3,노원,시가K 노원전자담배,서울 노원구 상계동,010-6468-4578,,,,,전자담배 전문점,노원 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,635,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,359,mobile_010,review_first,B_review
3,노원,양양베이프 월계점,서울 노원구 월계동,010-4191-1387,,,,,전자담배 전문점,월계 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,636,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,360,mobile_010,review_first,B_review
3,도봉/창동,GV전자담배 그린베이퍼,서울 도봉구 덕릉로 228 (창동) 1층,010-7494-7894,,,,,전자담배 전문점,창동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,637,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,361,mobile_010,review_first,B_review
3,도봉/창동,전자담배 도봉로,서울 도봉구 도봉로145길 39 1층,010-3085-3898,,,,,전자담배 전문점,방학 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,638,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,362,mobile_010,review_first,B_review
3,도봉/창동,포베이프,서울 도봉구 마들로11길 57 (창동),010-4727-4569,,,,,전자담배 전문점,창동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,639,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,363,mobile_010,review_first,B_review
3,도봉/창동,헤이즈베이프,서울 도봉구 도봉로 502 (창동),010-9899-9141,,,,,전자담배 전문점,창동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,640,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,364,mobile_010,review_first,B_review
3,동대문/청량리,답십리전자담배몰,서울 동대문구 천호대로 307 클래식타워 1층 108호,010-7328-9523,,,,,전자담배 전문점,답십리 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,641,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,365,mobile_010,review_first,B_review
3,목동/오목교,목동 베이프타운,서울 양천구 목동,010-7236-9693,,,,,전자담배 전문점,목동 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,642,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,366,mobile_010,review_first,B_review
3,사당/방배,노량진전자담배,서울 동작구 만양로 40 1층,010-2093-8783,,,,,전자담배 전문점,노량진 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,643,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,367,mobile_010,review_first,B_review
3,사당/방배,베이퍼스 방배점,서울 서초구 방배동,010-4484-5600,,,,,전자담배 전문점,방배 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,644,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,368,mobile_010,review_first,B_review
3,사당/방배,비글전자담배 방배점,서울 서초구 방배동,010-6774-2908,,,,,전자담배 전문점,방배 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,645,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,369,mobile_010,review_first,B_review
3,사당/방배,시가로 전자담배 노량진점,서울 동작구 노량진로 162 한주실업 1층,010-9979-9959,,,,,전자담배 전문점,노량진 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,646,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,370,mobile_010,review_first,B_review
3,사당/방배,전자담배 상도동,서울 동작구 상도로15길 92 태원 1층,010-9422-9547,,,,,전자담배 전문점,상도 상권,3,4,5,12,A,1,미접촉,,공개 웹 검색 기반 초안,yes,web_search_draft,draft_only,확장/생활상권,12.20,P3,Wave 3,647,Batch 12,"score 12.2, message_type1, flags:draft_only",review_needed,cleanup:draft_only|draft_provenance_only|missing_map_link,web_search_draft; notes; cleanup_flags:draft_only,371,mobile_010,review_first,B_review
